projectId,status,updateTime,lenderName,gender,idCard,age,marryCodition,childrenNum,livePlace,domicileLocus,liveYears,education,isReligionBelief,isRaisePet,occupation,occupationYear,job,jobTitle,isSocialInsure,socialInsureMonths,stableWorkYears,isBizExperience,personalIncome,familyIncome,houseNum,houseTotalAmount,carNum,carTotalAmount,merInsureAmount,commonUseMobileNumber,isMobileAuth,mobileNumberNum,moblieUseLongestYears,contactMoreThreeTimesPeoNum,zfbAccountName,zfbLastYearConsumeAmount,tbAccountName,tbSellerCreditLevel,tbDeliveryAddrNum,jdAccountName,jdAccountLevel,jdLastYearConsumeAmount,jdDeliveryAddrNum,mtAccountName,mtAccountLevel,mtThreeMonthConsumeAmount,dzdpAccountName,dzdpAccountLevel,dzdpThreeMonthConsumeAmount,wechatFriendsNum,wechatGroupNum,isEmailAuth,isBlogAuth,creditPassedNum,creditValidNum,creditSingleHighestAmount,creditOverdueNum,creditOverdueNinetyNum,creditOverdrawSixtyLongestTime,creditOverdueNinetyLongestTime,creditOverdrawSixtyLongestTime,creditOverdrawNinetyLongestTime,debitCardNum,houseLoanBalance,houseLoanOverdueLongestTime,houseLoanOverdueNinetyLongestTime,otherLoanBalance,otherLoanOverdueLongestTime,otherLoanOverdueNinetyLongestTime,assetsDealNum,assetsDealTotalAmount,guarantorReturnNum,guarantorReturnTotalAmount,guaranteeBalance,oweTaxAnoumt,isOwedWater,waterFeeOweAmount,isOwedElec,elecFeeOweAmount,isOwedGas,gasFeeOweAmount,dxFeeOweAmount,courtExecNum,discreditCourtExecNum,forceExecNum,forceExecAmount,adminPunishNum,carIlleglNum,sesameCreditScore,threeYearsTourNum,threeYearsMoveNum,interestHobbies,consumePreferences,commonUseEcommerce,isWearWatch
10000010000003244,9,2015-05-21 18:06:45,陈修,1,2895415522178855,19,1,0,null,null,44,4,0,1,null,20,0,0,1,34,4,1,31000,39000,4,2.46E7,1,3000000.0,1850000.0,null,1,3,0,18,0,40000.0,null,973000,11,null,0,0.0,0,null,0,0.0,null,0,0.0,32,4,1,1,1,0,653000.0,0,0,18,15,10,7,3,30000.0,12,17,340000.0,7,5,0,70000.0,0,420000.0,2580000.0,1740000.0,null,0.0,null,0.0,null,13.0,22.0,6,6,3,13.0,0,4,455,4,4,null,null,null,1
10000010000003245,10,2015-05-27 18:06:45,马亮亮,0,7834366665181405,19,1,2,null,null,60,6,1,1,null,31,3,1,2,7,11,1,37000,75000,3,2.9E7,0,2880000.0,1460000.0,null,0,3,7,4,1,100000.0,null,489000,11,null,0,0.0,0,null,0,0.0,null,0,0.0,5,8,1,1,5,4,683000.0,3,1,19,10,2,15,2,570000.0,19,23,1220000.0,14,14,1,80000.0,1,20000.0,1910000.0,2050000.0,null,201.0,null,0.0,null,0.0,202.0,5,5,2,176.0,1,6,370,0,10,null,null,null,1
10000010000003246,10,2015-03-24 18:06:45,卫峰,1,1239818748479626,22,1,3,null,null,31,4,0,0,null,7,6,0,2,62,0,0,21000,32000,4,2.09E7,0,2360000.0,910000.0,null,0,1,10,0,1,60000.0,null,998000,13,null,0,0.0,0,null,0,0.0,null,0,0.0,181,2,0,0,5,2,253000.0,2,3,13,19,5,24,5,410000.0,18,6,2590000.0,6,20,0,80000.0,0,800000.0,2170000.0,2630000.0,null,0.0,null,0.0,null,245.0,100.0,6,6,3,180.0,1,0,678,0,5,null,null,null,1
10000010000003247,9,2015-05-24 18:06:45,孙龙,1,6808293472725499,20,1,1,null,null,1,6,0,0,null,31,6,0,2,181,1,1,38000,53000,1,1.48E7,2,1870000.0,770000.0,null,1,2,4,8,1,90000.0,null,73000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,16,5,0,0,3,0,983000.0,2,1,23,4,18,15,6,1150000.0,2,18,1710000.0,6,3,2,20000.0,2,30000.0,230000.0,120000.0,null,26.0,null,1290.0,null,0.0,137.0,5,5,2,60.0,3,1,726,8,3,null,null,null,0
10000010000003248,9,2015-04-03 18:06:45,韩贤重,1,15273834159295,36,0,2,null,null,57,4,1,0,null,25,7,1,2,179,10,1,31000,52000,4,3.01E7,3,2880000.0,2870000.0,null,0,2,1,2,1,20000.0,null,286000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,184,18,0,0,1,0,483000.0,0,0,7,23,17,22,3,1720000.0,15,2,2300000.0,2,13,1,50000.0,0,400000.0,2560000.0,1710000.0,null,0.0,null,2320.0,null,275.0,20.0,5,5,2,153.0,3,3,502,7,9,null,null,null,0
10000010000003249,10,2015-05-10 18:06:45,刘小小,0,5418699401101243,30,3,2,null,null,51,1,0,1,null,21,5,2,0,111,5,0,32000,67000,2,3.64E7,2,1670000.0,2690000.0,null,0,3,2,16,1,30000.0,null,701000,6,null,0,0.0,0,null,0,0.0,null,0,0.0,49,15,1,1,1,0,203000.0,0,0,17,18,13,15,5,830000.0,20,4,530000.0,6,14,2,50000.0,1,760000.0,2330000.0,1470000.0,null,100.0,null,0.0,null,0.0,133.0,4,4,1,292.0,1,3,731,7,6,null,null,null,1
10000010000003250,10,2015-05-08 18:06:45,吴阳,1,20906969179189,21,0,0,null,null,44,4,0,1,null,31,0,0,2,174,6,1,38000,69000,2,8200000.0,1,390000.0,1230000.0,null,0,1,6,14,1,100000.0,null,518000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,192,18,1,1,6,2,933000.0,5,4,8,4,24,14,1,1170000.0,21,5,2600000.0,11,16,2,90000.0,1,920000.0,1980000.0,2210000.0,null,0.0,null,2290.0,null,0.0,264.0,6,6,3,20.0,0,0,545,7,5,null,null,null,1
10000010000003251,9,2015-05-30 18:06:45,杨亮亮,1,9285323977118176,37,2,0,null,null,31,1,1,1,null,5,2,0,0,7,1,1,10000,11000,4,3.02E7,0,870000.0,560000.0,null,1,1,9,0,0,70000.0,null,593000,1,null,0,0.0,0,null,0,0.0,null,0,0.0,108,11,1,1,6,2,543000.0,4,5,22,5,1,15,4,1130000.0,3,4,730000.0,1,7,1,60000.0,0,970000.0,2370000.0,1890000.0,null,0.0,null,0.0,null,289.0,138.0,4,4,1,154.0,2,5,487,6,5,null,null,null,0
10000010000003252,9,2015-06-01 18:06:45,郑阳,0,244428819260154,51,1,2,null,null,47,7,0,1,null,30,1,0,2,34,16,1,7000,32000,1,1.87E7,2,2740000.0,140000.0,null,1,2,6,12,0,100000.0,null,927000,7,null,0,0.0,0,null,0,0.0,null,0,0.0,79,4,1,1,3,1,863000.0,0,0,9,20,23,22,2,1940000.0,17,18,2900000.0,15,16,0,10000.0,0,140000.0,970000.0,2890000.0,null,0.0,null,0.0,null,0.0,31.0,4,4,1,184.0,1,3,410,10,2,null,null,null,1
10000010000003253,10,2015-03-24 18:06:45,胡静,1,6078105033082251,29,2,3,null,null,31,5,1,1,null,14,7,0,2,187,9,1,7000,24000,0,1.51E7,0,1300000.0,10000.0,null,1,2,2,13,1,100000.0,null,553000,19,null,0,0.0,0,null,0,0.0,null,0,0.0,148,7,0,0,4,2,813000.0,1,0,22,8,12,9,1,690000.0,3,22,890000.0,0,18,1,20000.0,2,300000.0,2090000.0,1660000.0,null,0.0,null,0.0,null,0.0,189.0,5,5,2,219.0,1,0,659,1,6,null,null,null,0
10000010000003254,9,2015-05-22 18:06:45,陈花,1,1745080944621428,55,1,0,null,null,60,5,0,0,null,19,1,0,0,193,8,0,16000,43000,3,5000000.0,1,700000.0,1670000.0,null,1,3,0,3,1,40000.0,null,384000,4,null,0,0.0,0,null,0,0.0,null,0,0.0,180,20,1,1,6,3,913000.0,1,3,4,8,11,19,4,310000.0,11,12,2170000.0,4,24,1,50000.0,2,250000.0,850000.0,2240000.0,null,225.0,null,620.0,null,208.0,19.0,4,4,1,85.0,0,3,625,4,0,null,null,null,1
10000010000003255,9,2015-05-03 18:06:45,卫亮亮,0,2624071966494073,49,0,1,null,null,2,3,1,0,null,34,0,1,2,171,30,1,29000,48000,4,2800000.0,3,1610000.0,790000.0,null,0,0,10,3,0,30000.0,null,188000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,94,10,0,0,5,4,173000.0,0,0,6,9,19,16,3,300000.0,15,3,140000.0,21,18,1,40000.0,0,970000.0,410000.0,2080000.0,null,0.0,null,2470.0,null,267.0,90.0,6,6,3,262.0,0,6,692,8,7,null,null,null,0
10000010000003256,10,2015-03-21 18:06:45,孙龙,1,253328652351893,18,0,2,null,null,14,3,0,0,null,40,6,0,1,196,1,1,14000,36000,3,8400000.0,2,1910000.0,2590000.0,null,1,3,6,5,0,0.0,null,314000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,193,0,0,0,4,1,423000.0,3,0,15,14,11,8,1,1550000.0,13,10,2790000.0,22,11,0,50000.0,2,190000.0,1700000.0,2660000.0,null,254.0,null,0.0,null,0.0,268.0,5,5,2,130.0,3,1,470,6,10,null,null,null,1
10000010000003257,9,2015-05-03 18:06:45,孙亮亮,0,1158121108535888,32,2,2,null,null,0,5,0,1,null,15,2,0,0,29,10,1,19000,26000,0,1.05E7,2,2140000.0,2860000.0,null,0,1,7,10,1,80000.0,null,237000,4,null,0,0.0,0,null,0,0.0,null,0,0.0,19,2,0,0,1,0,193000.0,0,0,12,21,14,12,4,910000.0,8,10,1540000.0,1,22,2,10000.0,1,750000.0,800000.0,1380000.0,null,0.0,null,0.0,null,238.0,278.0,6,6,3,228.0,2,1,433,9,9,null,null,null,1
10000010000003258,9,2015-03-28 18:06:45,张花,1,3985288073415158,39,1,0,null,null,47,4,0,1,null,29,1,2,0,134,0,0,24000,61000,4,3.16E7,3,140000.0,820000.0,null,1,1,3,6,1,40000.0,null,514000,4,null,0,0.0,0,null,0,0.0,null,0,0.0,117,2,1,1,2,1,173000.0,1,0,0,4,14,24,1,470000.0,22,14,480000.0,3,7,2,10000.0,0,120000.0,2280000.0,1750000.0,null,0.0,null,0.0,null,0.0,143.0,6,6,3,32.0,3,1,468,4,6,null,null,null,0
10000010000003259,9,2015-05-20 18:06:45,郑浩,0,9953905826060543,58,0,2,null,null,52,3,1,1,null,19,5,0,2,87,18,1,1000,32000,4,3.2E7,1,2430000.0,1520000.0,null,1,1,4,1,0,70000.0,null,732000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,104,5,0,0,1,0,973000.0,0,0,12,12,24,12,2,1230000.0,0,3,1430000.0,7,4,2,90000.0,2,840000.0,1020000.0,2710000.0,null,165.0,null,330.0,null,0.0,29.0,5,5,2,75.0,0,1,746,6,0,null,null,null,0
10000010000003260,9,2015-05-13 18:06:45,王明浩,0,1300332211626645,30,3,0,null,null,46,7,0,1,null,31,7,1,0,30,12,0,20000,55000,0,7400000.0,0,310000.0,2160000.0,null,1,1,5,4,0,40000.0,null,454000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,58,18,1,1,3,1,683000.0,1,1,5,20,6,24,1,1330000.0,10,24,2390000.0,24,18,1,30000.0,1,660000.0,780000.0,2990000.0,null,0.0,null,2870.0,null,0.0,224.0,4,4,1,117.0,3,0,638,3,5,null,null,null,0
10000010000003261,9,2015-03-19 18:06:45,何贤重,0,2087657204169774,43,2,2,null,null,25,7,0,0,null,7,4,0,1,100,6,0,25000,31000,4,3.87E7,3,2160000.0,320000.0,null,0,0,0,6,1,90000.0,null,138000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,40,4,1,1,3,1,493000.0,2,1,1,11,5,23,6,690000.0,2,9,2080000.0,24,17,0,60000.0,1,560000.0,390000.0,2060000.0,null,0.0,null,2220.0,null,178.0,295.0,4,4,1,165.0,0,6,679,9,6,null,null,null,0
10000010000003262,9,2015-03-12 18:06:45,钱一菲,1,5718692267374,60,0,3,null,null,11,0,1,1,null,7,0,1,0,53,5,1,24000,27000,1,1.2E7,3,450000.0,790000.0,null,1,3,10,10,0,70000.0,null,211000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,106,7,1,1,2,0,473000.0,1,0,24,1,22,23,6,1180000.0,1,20,610000.0,1,6,1,30000.0,0,930000.0,1700000.0,2590000.0,null,169.0,null,850.0,null,0.0,42.0,6,6,3,231.0,0,1,605,1,1,null,null,null,1
10000010000003263,9,2015-06-02 18:06:45,韩静,0,5688386317586293,20,3,0,null,null,47,7,0,0,null,11,1,2,0,134,8,1,32000,45000,1,2.56E7,0,1800000.0,2960000.0,null,0,2,9,8,1,60000.0,null,505000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,160,14,0,0,1,0,373000.0,0,0,17,5,16,12,4,770000.0,2,20,1530000.0,6,17,0,50000.0,2,60000.0,1670000.0,1440000.0,null,0.0,null,2810.0,null,0.0,118.0,6,6,3,76.0,0,0,679,0,5,null,null,null,1
10000010000003264,9,2015-04-10 18:06:45,陈赏,1,9444622629323319,39,3,1,null,null,1,2,0,1,null,40,4,0,1,187,15,0,37000,70000,1,1.93E7,3,2220000.0,3000000.0,null,0,2,4,11,0,10000.0,null,141000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,94,20,1,1,2,0,633000.0,1,1,23,11,17,5,3,380000.0,1,3,1270000.0,8,15,0,80000.0,2,750000.0,430000.0,1690000.0,null,0.0,null,1200.0,null,0.0,44.0,4,4,1,232.0,1,5,673,7,1,null,null,null,1
10000010000003265,9,2015-04-15 18:06:45,韩星,0,3015319746298634,37,3,0,null,null,33,5,1,0,null,40,3,0,0,178,23,0,29000,42000,2,3.79E7,1,2550000.0,2360000.0,null,0,0,3,4,0,0.0,null,200000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,154,13,1,1,3,2,33000.0,1,0,23,24,9,12,4,880000.0,23,18,2950000.0,4,6,1,100000.0,1,470000.0,1310000.0,2300000.0,null,224.0,null,480.0,null,0.0,207.0,4,4,1,154.0,3,4,612,7,5,null,null,null,0
10000010000003266,9,2015-05-29 18:06:45,郑静,1,974370138181675,20,0,2,null,null,43,0,1,0,null,39,1,1,0,22,18,0,27000,30000,0,1.93E7,3,350000.0,2660000.0,null,1,3,5,2,0,50000.0,null,83000,9,null,0,0.0,0,null,0,0.0,null,0,0.0,46,8,0,0,3,2,743000.0,2,2,12,10,1,17,4,60000.0,0,9,2240000.0,19,11,1,80000.0,2,620000.0,1000000.0,1580000.0,null,207.0,null,1800.0,null,0.0,264.0,6,6,3,187.0,2,1,365,1,6,null,null,null,1
10000010000003267,9,2015-03-25 18:06:45,沈修,1,63091681133492,48,3,1,null,null,12,4,0,0,null,9,0,1,1,41,8,1,15000,35000,1,1.63E7,1,2740000.0,150000.0,null,0,2,10,2,0,10000.0,null,173000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,116,3,1,1,4,1,83000.0,2,1,15,4,23,11,3,1140000.0,14,10,1120000.0,3,15,2,80000.0,2,200000.0,2800000.0,1020000.0,null,0.0,null,0.0,null,166.0,254.0,5,5,2,45.0,2,6,363,2,7,null,null,null,1
10000010000003268,9,2015-04-06 18:06:45,沈亮亮,1,3257204096817260,24,2,0,null,null,28,1,1,0,null,5,2,1,1,189,2,1,36000,45000,2,2.1E7,3,620000.0,570000.0,null,0,0,3,1,0,90000.0,null,568000,11,null,0,0.0,0,null,0,0.0,null,0,0.0,121,6,1,1,5,0,353000.0,3,2,9,23,24,9,0,330000.0,20,17,2470000.0,4,13,2,30000.0,1,270000.0,1200000.0,1930000.0,null,213.0,null,0.0,null,188.0,174.0,6,6,3,283.0,2,5,416,9,0,null,null,null,1
10000010000003269,10,2015-05-19 18:06:45,胡峰,0,7511849873532063,24,0,2,null,null,9,5,0,0,null,20,7,1,2,110,7,0,25000,48000,2,1.63E7,2,2100000.0,1570000.0,null,0,1,5,17,0,20000.0,null,370000,20,null,0,0.0,0,null,0,0.0,null,0,0.0,34,11,0,0,4,2,33000.0,2,0,14,20,3,12,2,1870000.0,14,3,2580000.0,17,1,1,100000.0,2,250000.0,1530000.0,590000.0,null,0.0,null,0.0,null,0.0,137.0,5,5,2,240.0,0,2,741,2,9,null,null,null,0
10000010000003270,9,2015-04-27 18:06:45,柳年,0,8022627713197779,30,1,0,null,null,13,2,1,1,null,8,0,0,1,191,6,1,29000,51000,4,3.94E7,3,950000.0,1160000.0,null,1,1,5,19,0,70000.0,null,210000,13,null,0,0.0,0,null,0,0.0,null,0,0.0,89,9,0,0,2,1,413000.0,0,1,8,24,9,17,5,1760000.0,14,3,350000.0,23,19,2,60000.0,2,260000.0,2140000.0,2560000.0,null,202.0,null,2530.0,null,194.0,295.0,6,6,3,251.0,1,5,399,7,8,null,null,null,0
10000010000003271,10,2015-04-28 18:06:45,潘小小,1,627267289509248,39,2,3,null,null,59,3,1,1,null,35,2,2,1,13,6,0,14000,23000,3,1100000.0,1,1690000.0,1520000.0,null,1,0,1,3,0,50000.0,null,734000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,180,3,1,1,6,0,303000.0,2,0,2,17,8,21,5,120000.0,4,15,2630000.0,0,13,1,20000.0,0,770000.0,1980000.0,180000.0,null,0.0,null,0.0,null,0.0,104.0,6,6,3,296.0,3,0,621,3,5,null,null,null,1
10000010000003272,10,2015-05-28 18:06:45,王花,1,5436289651138213,57,1,2,null,null,51,0,1,1,null,30,2,1,0,56,28,0,7000,26000,3,2.39E7,2,2140000.0,1160000.0,null,1,3,2,3,1,60000.0,null,204000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,5,19,0,0,4,0,873000.0,2,3,4,15,18,7,5,940000.0,14,7,2110000.0,20,3,0,90000.0,1,770000.0,2990000.0,2070000.0,null,24.0,null,0.0,null,0.0,202.0,6,6,3,236.0,0,5,487,9,4,null,null,null,0
10000010000003273,10,2015-04-27 18:06:45,蒋赏,0,2041865601296734,57,3,0,null,null,35,7,1,0,null,20,6,2,1,140,10,0,32000,69000,2,1.54E7,3,970000.0,2680000.0,null,1,2,0,11,1,10000.0,null,340000,14,null,0,0.0,0,null,0,0.0,null,0,0.0,157,19,0,0,5,3,713000.0,3,4,23,11,10,2,6,510000.0,0,13,2230000.0,2,12,1,30000.0,2,710000.0,2670000.0,1980000.0,null,0.0,null,670.0,null,18.0,274.0,4,4,1,254.0,1,1,496,7,7,null,null,null,0
10000010000003274,9,2015-05-03 18:06:45,王贤重,1,9858127236194962,32,3,2,null,null,20,0,0,1,null,7,2,0,0,121,2,0,33000,55000,2,3.59E7,2,2130000.0,1230000.0,null,0,0,1,14,1,70000.0,null,198000,20,null,0,0.0,0,null,0,0.0,null,0,0.0,147,3,1,1,1,0,363000.0,0,0,10,7,16,14,5,370000.0,21,20,1540000.0,12,5,1,30000.0,2,390000.0,1560000.0,1850000.0,null,146.0,null,0.0,null,159.0,151.0,4,4,1,10.0,0,0,704,4,10,null,null,null,1
10000010000003275,9,2015-06-06 18:06:45,赵花,0,3249341146385723,35,1,3,null,null,11,0,1,1,null,37,4,1,2,200,12,1,20000,50000,4,3.11E7,1,690000.0,2080000.0,null,1,2,7,10,1,60000.0,null,561000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,142,19,1,1,6,3,183000.0,1,0,7,16,18,21,5,1780000.0,22,23,1980000.0,13,10,1,80000.0,2,490000.0,410000.0,850000.0,null,182.0,null,0.0,null,0.0,136.0,6,6,3,77.0,1,6,376,8,7,null,null,null,1
10000010000003276,9,2015-03-26 18:06:45,马一菲,1,9276695697010468,60,2,0,null,null,31,3,1,0,null,5,4,1,2,152,4,0,15000,19000,2,3.33E7,0,1840000.0,1740000.0,null,0,0,1,8,0,90000.0,null,497000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,30,3,0,0,5,4,593000.0,0,1,2,17,4,14,0,300000.0,10,0,1030000.0,1,6,2,70000.0,1,860000.0,1620000.0,1720000.0,null,150.0,null,2220.0,null,0.0,218.0,4,4,1,38.0,3,5,578,5,10,null,null,null,0
10000010000003277,9,2015-04-18 18:06:45,胡阳,1,4303979672049476,30,2,2,null,null,2,4,1,0,null,37,6,0,2,127,1,1,21000,56000,4,3.67E7,2,2750000.0,1920000.0,null,1,1,0,0,0,90000.0,null,216000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,155,16,0,0,3,1,893000.0,2,0,0,20,22,12,0,1860000.0,7,17,1600000.0,11,0,0,60000.0,1,740000.0,1830000.0,420000.0,null,0.0,null,0.0,null,0.0,121.0,6,6,3,218.0,3,0,400,3,1,null,null,null,0
10000010000003278,10,2015-03-29 18:06:45,陈浙东,1,1739370987421967,48,3,2,null,null,16,7,0,0,null,5,2,2,0,122,3,0,35000,58000,4,3.61E7,3,2690000.0,270000.0,null,1,2,2,7,1,30000.0,null,69000,12,null,0,0.0,0,null,0,0.0,null,0,0.0,137,19,0,0,3,0,633000.0,0,0,0,8,2,10,5,970000.0,2,8,2630000.0,18,21,0,0.0,2,200000.0,550000.0,1250000.0,null,0.0,null,0.0,null,0.0,87.0,6,6,3,222.0,3,3,392,0,1,null,null,null,1
10000010000003279,10,2015-05-24 18:06:45,赵总,0,2910246178667857,22,1,1,null,null,19,4,1,1,null,39,6,2,1,41,31,1,8000,20000,1,3.3E7,2,90000.0,1480000.0,null,1,3,8,12,0,90000.0,null,970000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,77,15,1,1,6,3,443000.0,5,2,23,23,15,22,4,1180000.0,12,6,1300000.0,23,2,0,90000.0,1,720000.0,910000.0,2250000.0,null,0.0,null,510.0,null,78.0,273.0,4,4,1,261.0,3,5,549,7,3,null,null,null,0
10000010000003280,9,2015-04-09 18:06:45,马龙,0,4274473817607321,43,2,3,null,null,20,2,0,0,null,39,0,1,2,158,10,0,2000,39000,4,2.56E7,3,1630000.0,330000.0,null,0,0,10,0,1,0.0,null,789000,7,null,0,0.0,0,null,0,0.0,null,0,0.0,111,9,0,0,1,0,253000.0,0,0,19,6,7,21,5,440000.0,12,9,1890000.0,13,11,2,100000.0,0,750000.0,770000.0,1860000.0,null,34.0,null,0.0,null,0.0,41.0,6,6,3,101.0,3,0,671,0,9,null,null,null,0
10000010000003281,9,2015-05-14 18:06:45,吴花,0,205243749192489,31,3,0,null,null,2,2,0,1,null,14,0,2,1,50,0,0,28000,64000,0,600000.0,3,1470000.0,2360000.0,null,1,1,5,7,1,10000.0,null,972000,12,null,0,0.0,0,null,0,0.0,null,0,0.0,141,0,1,1,3,1,523000.0,0,1,21,16,7,9,0,1090000.0,7,10,2390000.0,2,20,1,90000.0,0,380000.0,920000.0,250000.0,null,279.0,null,0.0,null,238.0,172.0,6,6,3,212.0,1,3,557,8,4,null,null,null,0
10000010000003282,10,2015-03-22 18:06:45,孙夜,0,7633043451855384,33,2,0,null,null,43,1,0,0,null,22,5,1,0,188,3,1,7000,43000,1,3.8E7,3,1580000.0,690000.0,null,0,3,4,16,1,80000.0,null,490000,16,null,0,0.0,0,null,0,0.0,null,0,0.0,151,15,0,0,5,1,163000.0,0,1,4,0,3,11,1,1130000.0,20,17,2410000.0,3,20,1,80000.0,2,730000.0,2730000.0,1830000.0,null,0.0,null,0.0,null,190.0,67.0,4,4,1,121.0,0,5,546,6,1,null,null,null,1
10000010000003283,9,2015-05-28 18:06:45,周浩,0,757170196329902,51,3,3,null,null,34,5,1,1,null,19,2,2,2,174,3,1,5000,10000,2,2500000.0,0,2950000.0,1920000.0,null,0,2,10,8,1,30000.0,null,28000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,26,5,1,1,2,1,903000.0,0,1,11,12,8,20,0,1970000.0,13,18,130000.0,4,15,1,20000.0,0,1000000.0,2630000.0,1160000.0,null,0.0,null,800.0,null,128.0,234.0,4,4,1,299.0,3,0,734,6,7,null,null,null,0
10000010000003284,9,2015-04-16 18:06:45,孙晓东,0,6271408111454351,28,0,2,null,null,21,2,0,1,null,14,5,0,0,84,10,1,25000,33000,0,4800000.0,3,630000.0,1350000.0,null,0,3,0,17,1,0.0,null,606000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,88,5,0,0,3,1,933000.0,2,0,18,13,2,1,6,1280000.0,11,1,2070000.0,10,6,0,10000.0,0,360000.0,1540000.0,490000.0,null,136.0,null,0.0,null,0.0,281.0,6,6,3,230.0,2,6,419,4,2,null,null,null,1
10000010000003285,9,2015-05-05 18:06:45,张龙,0,4763596788371698,60,2,3,null,null,10,1,1,1,null,17,1,2,2,55,2,0,20000,36000,4,1.05E7,1,70000.0,1940000.0,null,1,1,8,1,0,20000.0,null,2000,13,null,0,0.0,0,null,0,0.0,null,0,0.0,31,9,1,1,4,0,173000.0,0,3,5,21,12,24,4,1650000.0,7,18,2350000.0,24,18,1,20000.0,2,110000.0,1110000.0,1310000.0,null,249.0,null,1930.0,null,0.0,258.0,4,4,1,115.0,3,6,394,2,0,null,null,null,1
10000010000003286,10,2015-05-19 18:06:45,马阳,1,414806542684658,30,1,3,null,null,51,0,1,0,null,4,2,1,1,18,1,1,1000,28000,2,3.66E7,3,2770000.0,1970000.0,null,0,2,5,9,1,40000.0,null,481000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,134,9,0,0,4,2,893000.0,1,0,15,9,12,11,3,1570000.0,19,6,2960000.0,22,9,0,20000.0,2,110000.0,1260000.0,560000.0,null,149.0,null,0.0,null,0.0,87.0,5,5,2,68.0,2,1,633,0,8,null,null,null,0
10000010000003287,9,2015-04-17 18:06:45,钱赏,1,4258805418593528,45,0,3,null,null,46,6,1,1,null,10,0,0,2,87,0,0,36000,60000,4,3.21E7,1,0.0,680000.0,null,0,3,7,2,1,40000.0,null,742000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,43,5,1,1,2,1,683000.0,0,1,12,20,9,18,0,350000.0,18,5,2780000.0,9,5,2,60000.0,2,440000.0,50000.0,860000.0,null,134.0,null,2810.0,null,115.0,228.0,4,4,1,226.0,3,6,525,2,4,null,null,null,1
10000010000003288,9,2015-05-13 18:06:45,周夜,1,3067681753828053,26,3,1,null,null,15,4,0,1,null,37,0,1,2,113,29,0,2000,13000,3,1.81E7,2,1710000.0,1060000.0,null,1,3,7,15,1,20000.0,null,320000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,146,0,1,1,5,1,983000.0,2,4,1,2,13,7,4,730000.0,0,1,850000.0,19,22,0,50000.0,1,840000.0,420000.0,2230000.0,null,0.0,null,0.0,null,116.0,222.0,5,5,2,131.0,2,0,497,0,6,null,null,null,1
10000010000003289,10,2015-03-21 18:06:45,沈楠楠,1,4371591978869536,41,3,1,null,null,45,1,0,1,null,26,7,2,2,29,14,0,19000,34000,0,3.95E7,1,780000.0,1120000.0,null,0,1,9,2,1,10000.0,null,349000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,97,2,1,1,1,0,113000.0,0,0,9,22,10,7,4,740000.0,22,8,2920000.0,9,16,2,100000.0,2,230000.0,460000.0,380000.0,null,258.0,null,2150.0,null,0.0,201.0,6,6,3,286.0,3,3,481,2,3,null,null,null,1
10000010000003290,10,2015-03-17 18:06:45,韩阳,1,4706279842614878,57,2,0,null,null,27,0,0,1,null,27,5,2,0,43,10,1,2000,12000,4,1600000.0,0,2100000.0,680000.0,null,1,3,9,4,0,100000.0,null,446000,4,null,0,0.0,0,null,0,0.0,null,0,0.0,187,3,0,0,5,0,223000.0,0,3,14,5,0,19,4,1950000.0,5,23,2800000.0,22,8,2,80000.0,0,380000.0,260000.0,1180000.0,null,0.0,null,110.0,null,266.0,55.0,6,6,3,269.0,1,2,701,1,10,null,null,null,0
10000010000003291,9,2015-05-03 18:06:45,冯花,0,3340460917239352,55,1,0,null,null,31,6,1,0,null,15,2,0,2,95,2,0,20000,31000,0,2.99E7,0,1150000.0,2700000.0,null,1,1,4,4,1,90000.0,null,888000,1,null,0,0.0,0,null,0,0.0,null,0,0.0,136,18,0,0,2,1,443000.0,0,0,5,21,5,11,6,900000.0,10,20,2330000.0,1,6,2,100000.0,1,450000.0,2800000.0,170000.0,null,0.0,null,0.0,null,0.0,154.0,6,6,3,142.0,0,6,446,0,4,null,null,null,1
